scenario,time_s,time_h,global_max_moisture_kgkg
S0,178500.0,49.583333333333336,0.15919797657543214
S0,178800.0,49.666666666666664,0.15908220991425212
S0,179100.0,49.75,0.15896682712901028
S0,179400.0,49.833333333333336,0.15885182613876073
S0,179700.0,49.916666666666664,0.15873720487800283
S0,180000.0,50.0,0.15862296129655046
S0,180300.0,50.083333333333336,0.15850909335939403
S0,180600.0,50.166666666666664,0.15839559904655467
S0,180900.0,50.25,0.15828247635294457
S0,181200.0,50.333333333333336,0.15816972328822804
S0,181500.0,50.416666666666664,0.15805733787668458
S0,181800.0,50.5,0.1579453181570732
S0,182100.0,50.583333333333336,0.15783366218248898
S0,182400.0,50.666666666666664,0.1577223680202687
S0,182700.0,50.75,0.15761143375180425
S0,183000.0,50.833333333333336,0.1575008574724471
S0,183300.0,50.916666666666664,0.1573906372913741
S0,183600.0,51.0,0.15728077133145946
S0,183900.0,51.083333333333336,0.15717125772914967
S0,184200.0,51.166666666666664,0.1570620946343397
S0,184500.0,51.25,0.15695328021024993
S0,184800.0,51.333333333333336,0.15684481263330527
S0,185100.0,51.416666666666664,0.15673669009301514
S0,185400.0,51.5,0.1566289107918547
S0,185700.0,51.583333333333336,0.15652147294514776
S0,186000.0,51.666666666666664,0.156414374780942
S0,186300.0,51.75,0.15630761453992809
S0,186600.0,51.833333333333336,0.1562011904752774
S0,186900.0,51.916666666666664,0.15609510085255904
S0,187200.0,52.0,0.15598934394962408
S0,187500.0,52.083333333333336,0.1558839180564944
S0,187800.0,52.166666666666664,0.15577882147525393
S0,188100.0,52.25,0.15567405251994157
S0,188400.0,52.333333333333336,0.1555696095164443
S0,188700.0,52.416666666666664,0.1554654908023923
S0,189000.0,52.5,0.15536169472705463
S0,189300.0,52.583333333333336,0.15525821965123598
S0,189600.0,52.666666666666664,0.15515506394717551
S0,189900.0,52.75,0.15505222599844554
S0,190200.0,52.833333333333336,0.15494970419985135
S0,190500.0,52.916666666666664,0.15484749695733352
S0,190800.0,53.0,0.1547456026878694
S0,191100.0,53.083333333333336,0.154644019819377
S0,191400.0,53.166666666666664,0.154542746790619
S0,191700.0,53.25,0.15444178205110864
S0,192000.0,53.333333333333336,0.15434112406101572
S0,192300.0,53.416666666666664,0.15424077129107402
S0,192600.0,53.5,0.15414072222248978
S0,192900.0,53.583333333333336,0.15404097534685107
S0,193200.0,53.666666666666664,0.15394152916603793
S0,193500.0,53.75,0.15384238219213353
S0,193800.0,53.833333333333336,0.15374353294733614
S0,194100.0,53.916666666666664,0.15364497996387286
S0,194400.0,54.0,0.15354672178391265
S0,194700.0,54.083333333333336,0.15344875695948143
S0,195000.0,54.166666666666664,0.15335108405237816
S0,195300.0,54.25,0.15325370163409108
S0,195600.0,54.333333333333336,0.1531566082857152
S0,195900.0,54.416666666666664,0.1530598025978703
S0,196200.0,54.5,0.15296328317062052
S0,196500.0,54.583333333333336,0.15286704861339415
S0,196800.0,54.666666666666664,0.15277109754490417
